Country,Energy Type,Year,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,R&D Expenditure,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Urbanization Rate,Industrialization Rate,Renewable Energy Patents,Educational Level,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Government Policies,Renewable Energy Targets,Energy Efficiency Programs,Energy Market Liberalization,Technology Transfer Agreements,Renewable Energy Education Programs,Natural Disasters,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
Canada,Wind,2001.0,65403.68414331301,25442.893805435815,6611291085.963252,709213525.0,48308180682997.94,208667.25901034471,60875.906425013796,33769.44510941869,651264.1548939584,677896.6666666666,5192758155.44178,26.14622289786657,1891.8544414667901,223.24049164195995,6.082263229389061,36.34491876133111,52.85075870791689,42.75842875590854,593.3309272084967,0.5481896555095697,0.2844594906210824,587926306.0607278,501945707.69028664,5.976687773405025,57.561962314050135,50.582678759069914,681.6666666666666,3.1715830603913218,66.0256644829273,57.80748301899925,26.27397285795459,6.091745051366595,4.335133299861933,3.533212161653143,5.991257438877573,4.651759401792037,64.2707572350683,30.136936876381274,52.03543213442186,463.0,36.0,4070.3333333333335,402191.6666666667,34.20473408164176,0,0,1,1,1,0,1,1,0
Canada,Biomass,2002.0,67603.66108266455,16014.651008875002,3067190961.55093,895667894.0,113703544260802.55,524452.5699732264,50995.62730393658,42795.88612072825,358572.50354128465,142821.66666666666,5021203996.67589,16.052228357978304,1662.2410992121706,178.25802608978628,8.066995645380524,37.863067394089995,22.095278086602647,62.526771008609586,454.8409615333109,0.26167469875557275,0.20410452853156938,391390135.66612864,609189518.161447,4.690578167520169,47.75846092471247,61.554025327287796,454.0,5.595421255294479,61.580932236055276,55.13281536223362,71.35256948950449,2.955977044277778,3.9505212122698192,3.8637980716728637,5.28838545277053,2.5310012239667086,57.42727821234164,54.78414705248636,44.6314592689833,659.3333333333334,83.0,6500.666666666667,766490.6666666666,44.390079183864195,1,0,0,1,1,1,0,0,1
Canada,Geothermal,2002.0,65656.16345743934,33773.06785357122,1986853110.3180127,265791410.0,68240285947783.78,243875.81777981386,51195.66060905463,45564.897842101236,478008.3454553514,728236.5,5734962196.541949,16.2769628160849,1539.7193420096148,244.77247947606125,4.083435206059115,51.16877726869603,74.30013133332163,45.40859588207163,320.71504843303467,0.43720031792353276,0.32341740523453844,753859512.8324146,271578683.7690966,5.054870481678953,58.882867681622095,27.54482222296552,450.5,1.6282961340427389,35.52285836369105,58.378100505262445,69.54128045424872,7.531136310191155,3.479635579670411,5.808329830630592,5.925184636912668,4.162693001777756,55.074175400533406,42.18991015723513,57.31231219616665,659.0,52.5,3842.0,151543.0,45.53493440566052,0,1,0,0,0,0,1,1,0
Canada,Hydro,2002.0,24234.57855490309,7807.734653947227,4622494665.759121,812927165.0,89074262807750.38,496602.4691656221,59673.348200816836,8873.182609756004,834289.0219963542,473819.0,3281519866.514835,13.315622605931468,2438.5798834343395,226.78875149862486,14.375430302375424,25.957451892485373,88.97910040637194,36.609865696911385,427.8172338876172,0.41603851761619515,0.3998673985634123,598333700.3599975,555758245.1356905,6.346526744071373,42.54281148292674,9.696033751123778,181.5,1.8771574127453587,24.07669269732629,34.740191483362764,51.27368841903133,7.898114806544017,4.310277026799706,4.702383103834917,3.0456944129522685,7.6067163993305105,16.42825197949424,52.70056126547229,44.69013358912183,567.5,56.5,3716.0,732757.5,65.78349678681928,0,0,0,0,0,0,0,1,0
Canada,Solar,2002.0,73374.18594382511,12984.485959438522,5914550230.31443,171305623.0,99391489422729.42,594498.6167425443,35844.98525312343,70855.10095343334,394689.875852481,608187.0,8062006060.477691,5.360707949128185,2711.6961659293675,196.9431455896902,11.513258039312134,19.478797398872977,48.14784655206381,62.22621454901975,281.2389898184253,0.5391413223930515,0.46825924088223675,683565885.7690918,43840007.55365977,2.9484354653421,45.13952926529852,75.02068855780237,622.5,8.282010853775697,48.97951824150673,55.54583903409318,90.95788669469138,5.059129992725041,5.784476633938776,6.196498296683017,5.9701106676265665,8.475244620618707,61.466357380925345,83.3506564635845,59.1096174440033,764.5,59.5,5766.0,752519.5,44.5741660296277,0,1,0,1,0,0,0,0,0
Canada,Wind,2002.0,44476.47687154426,9317.568682960338,5460186453.671277,770458261.6666666,47913579943487.27,694925.8207088243,25340.42081356744,49997.767695455346,340225.03909262054,680725.0,6617895465.913896,12.008272677527748,1643.9787065747853,211.39222333373195,7.492630215583543,65.38401159643104,60.683704963812254,45.832613022718476,643.9855649008994,0.5490603400179016,0.1820484369064889,517127245.7004381,756425038.6804662,3.379798456352118,44.63344350617965,26.584531920810605,601.3333333333334,3.6145725048648725,52.60174473972882,49.24292330741722,49.37720680659671,8.589965285892271,4.675473374320036,5.206929592476278,3.5461881579613785,2.8539976693833684,38.03957363564418,34.42110686396058,56.94366863138373,782.6666666666666,51.333333333333336,2850.3333333333335,596915.6666666666,41.11519090113864,0,1,1,0,1,1,1,1,0
Canada,Biomass,2003.0,68960.35330283701,16663.0399969825,2228143913.761919,881336517.5,150986931173624.03,86520.24325565506,26162.834898983332,23451.057164029513,587451.5775010991,745481.5,6738792752.662801,18.080697865916008,1562.776172134193,194.82375826942956,10.261857923490012,26.702636854435607,46.28350588659733,49.32124060400066,775.8627708029887,0.6280128255776183,0.27400777235320156,750910648.6204084,865250171.3265581,0.49483617907737193,48.226255095224296,46.35280388538589,698.0,3.3254355302396497,41.192428370259535,63.46288715208111,73.72346411316873,5.955421615594153,6.702836371206786,1.753519846038067,6.250580315872712,6.036554114290834,67.29264180182525,63.91587989385301,45.355870952448015,615.0,44.0,8700.5,413094.0,19.69047710503258,0,0,0,1,0,0,0,1,1
Canada,Geothermal,2003.0,6652.717922225624,34392.997402141766,9954945407.58491,1015802428.0,25333080789792.785,840451.298060686,95397.00055504752,47267.90268339381,160632.99805240237,276684.0,124900465.78955814,39.7182661362957,1842.945897143078,147.0567076335199,10.45524967659362,7.022584804776521,17.852426930803844,90.32180204329605,23.880077294731805,0.1423061605604478,0.3291045599318621,641317207.141498,213881420.44257236,9.103848191551933,73.56397369724557,62.08368481523425,719.0,2.117038666317588,56.768474617381735,42.30627789188031,55.0229895443384,7.773583926639683,2.386310343373081,2.9075758231835245,8.621053098836008,8.276573745355607,13.550381301968494,53.67793268450542,26.19764920665633,994.0,51.0,358.0,80118.0,43.04465713747223,0,0,0,1,0,0,1,0,1
Canada,Hydro,2003.0,41670.23605131578,4108.375192792128,1014525794.6484522,1370050255.0,80100449157749.27,498778.3929523005,22122.188951307187,33195.83094625795,847249.8703277921,124945.0,2832908243.866215,12.983070346553248,877.0907189742566,283.1088724024537,3.2749070664280397,75.86253001870992,15.823978314850851,21.145417047999334,846.1759058648562,0.7082837240209306,0.4674736270004499,51621035.63411819,753552094.9886642,9.173547085301523,6.382828020596765,1.3142768395129625,64.0,0.6471617174908195,79.42261647251291,84.86481712365584,11.127145843344266,5.711899280267865,1.996587301667988,4.7243457933451305,5.509039274784668,1.6955981961950328,79.40987458442336,74.63417154194943,93.8734092824107,853.0,9.0,3828.0,46300.0,57.05663449667068,1,0,0,1,1,0,0,0,1
Canada,Solar,2003.0,26604.750115832383,22033.416428850986,6892902362.019722,901530964.0,135219669986264.75,526261.5350617551,56703.54878596228,33930.74952412147,347515.95227723714,506359.2,5425073313.003044,8.683988457466182,1947.5763066162726,191.446406299412,6.0941728117811165,65.14661941512563,39.45748667178463,73.66435133091304,392.06384733854765,0.32434284954295045,0.22693707016025347,654497540.8567597,581394488.3192039,6.704665409962499,38.718855823763825,45.6225793141619,552.6,4.8799041562089105,75.71494066572836,71.07668757876792,27.042848919219885,5.07760541644101,2.915758345406192,4.446934379301164,5.368508080565967,5.478569594501619,56.305379004977546,63.495471484582865,80.58036979416055,471.2,23.2,6983.0,685928.4,52.93430476848806,0,0,0,1,1,0,1,1,1
Canada,Geothermal,2004.0,60953.70714902944,28547.018318728606,2207152106.980412,656567862.6666666,122867325884740.33,721987.1342747457,45265.557614307334,80538.24536992365,606881.3715890235,440280.3333333333,2081716031.281081,25.721913725899928,2103.864647221804,195.42941319038064,6.566161708720972,62.006701428478465,46.50185033893167,37.28253157375127,393.64080613686247,0.3462243009419818,0.30477330440231887,342297842.2341781,493760393.29636955,3.9858763012655736,67.6798708731028,36.25839248528491,462.3333333333333,3.538812266845884,41.802250749955796,43.24734206898476,53.827729109181405,5.817118867154569,5.575277539726547,6.119623190396659,1.7320744238098413,3.8604712406700923,38.584031135402476,53.00634046172252,62.13875704681043,482.3333333333333,68.0,5871.333333333333,669889.6666666666,16.74228067620423,1,0,1,1,0,0,0,0,1
Canada,Hydro,2004.0,19800.554699479835,15974.992329528453,1825036640.9406533,966864139.0,103042530057817.28,943760.8064373594,37527.48174824951,87970.46655227794,809129.8053735076,399904.5,5396051794.849127,18.167403066024207,703.8224370313119,225.1189126427202,4.441600496301385,79.97793062499261,31.609537517611535,43.64796645802251,283.07161616611626,0.27546823882771154,0.21648524996617965,600550065.7678401,490837636.98250973,6.580911932540566,57.66119734700729,68.67829623855255,268.5,6.518434141544426,38.30482187379889,58.858359904217124,59.69978523341172,5.78840879794047,3.710408720292381,5.996551934608608,2.1471553437573694,3.0493372091826054,35.34132546324532,51.00673942146656,71.49087190797545,550.0,57.5,3265.0,881348.0,22.60445036038749,0,1,0,0,0,0,1,0,1
Canada,Solar,2004.0,23318.997561526983,25086.117576642602,5311241986.525151,1148608339.0,39760696140269.75,14990.092826540531,76551.81154747115,65117.142839250686,558982.2029402727,239945.5,8426782703.401575,-6.085641020900396,1396.1235521021356,245.6885745081911,4.973368939687782,59.48073487240923,61.474637779674026,55.23207180546783,712.6852372319037,0.6711652459767754,0.37606204379110053,408672524.81137615,333548052.3500478,4.580708448479061,35.77417644304032,54.89989368206804,558.5,5.697352224200628,31.211093536522696,50.89315351622321,15.770376155236693,8.169124812557307,4.218688503467672,5.554385501847733,6.498826774705109,7.205559617197409,31.04750858259979,63.84858551652231,57.705751703177825,544.5,51.0,5415.5,803048.5,47.191899948790336,0,1,0,1,0,0,0,1,1
Canada,Wind,2004.0,37157.34962919468,32051.432293224065,3719601433.9189253,947017734.25,70578495564957.94,361041.2535098399,78055.58888542009,42248.43368858943,206566.6578960359,380144.5,4402368710.537205,6.13008700266943,1036.6746986509102,177.74812894056092,8.460395675227705,64.13465472359687,47.69458630928824,51.48581730365785,373.60555950868854,0.4538279955579223,0.24943899274295422,425524651.03665555,234763858.30759987,4.8631155751736195,28.458091110251,40.82883206902121,328.75,6.3050210763536905,32.97666201862371,30.308112919506442,20.088361704546717,6.150733304189497,5.574501356402946,3.913587513398988,6.957234129259545,4.0242650870375805,63.756092667306056,48.3420923048362,70.64873737589633,488.5,67.5,2744.0,377268.75,55.98563022021212,0,0,0,0,1,0,1,1,1
Canada,Geothermal,2005.0,21572.655676191414,3170.0292366671697,6374765086.825538,634158728.5,148047813062380.06,758934.5142580856,27391.52685534166,83034.15272750321,126119.07462816301,635537.0,5128905122.503899,-1.2239580159980887,288.35975901459386,197.82588407345813,12.467279098720482,60.42415424787768,71.53491004105629,59.840906498731684,532.0650440974622,0.5670760561765709,0.30239220516901155,942421041.647691,540931903.5218109,3.944821062710199,41.01697849217567,57.179002363568834,411.5,8.347578470735819,62.240206183368166,33.89083497291966,54.13296870166585,6.048367465338298,6.200188544876955,3.88366927857267,8.709414403960118,7.1384631936315275,7.631715046491183,51.31147491617067,45.03524408692673,559.5,61.0,7122.0,249332.5,54.708639745942506,0,1,0,1,0,0,0,1,0
Canada,Hydro,2005.0,93109.53946872977,23891.6846946242,7930483452.126849,547578890.0,68350470959936.46,213425.7784181074,95797.35258698072,82470.60430297573,890007.7049147727,263763.0,2284363532.3364854,9.128550498146502,1478.5296054526286,144.2785596741118,2.194348377688795,4.367180028087714,28.1576475212746,65.45837744297793,963.9515909753638,0.8252996574784515,0.4703911625002292,892627991.4678416,929624905.6211438,3.97476123457718,67.54481400265784,50.389657191686425,605.0,1.0600132070793211,7.779696329430575,56.1428980359736,11.041250815636904,8.367158914419736,9.138210065312276,4.747150759560644,3.0543778398815125,5.270642860217053,56.04399177804571,21.25513281777909,53.89810052390708,398.0,48.0,6892.0,605749.0,71.69968245177665,1,0,0,0,1,0,1,1,1
Canada,Solar,2005.0,32800.697767559934,17282.578981985425,3484309060.339518,1172724916.5,118566259237131.22,634624.286627683,51366.764882947915,26374.98363044531,703587.6768183252,285702.5,8032992575.173882,16.0249680470668,1281.7589034926086,266.87818477316137,3.2835194867346598,15.149783427222513,42.21455612949488,61.98879675501105,173.84693659807218,0.21296864463524573,0.2759528771837638,246883609.9073708,628493339.0821916,7.943535999531558,65.62490780129798,48.78089955515291,468.5,0.44529016440021607,51.79009518549079,23.45277082966713,68.41810220457046,1.667959396005982,5.8344000718162725,5.656019646800857,4.953364320996865,6.249478255935676,56.08578959361951,21.376502446163343,55.08421127082668,689.0,26.5,5123.0,331027.0,45.134825807620345,0,1,0,0,0,0,1,1,0
Canada,Biomass,2006.0,40300.73154375227,21472.33166654139,4880034552.02703,824258049.6666666,116408249341235.95,348598.9858994034,46716.17884052661,27451.46516514622,676512.2267645994,509362.6666666667,4530588958.936516,25.04024438054807,1949.4818440841016,133.32767474930301,6.119568709485647,57.322006098228734,56.43815350889643,28.616322286146097,310.0146740821662,0.3109915857145391,0.3268650184840755,853631629.8189152,539883250.0080726,3.437138492493263,58.54870697611889,15.709031158745702,485.6666666666667,6.123895459855899,34.15278377617433,29.446163538683532,62.34858117668694,7.4805996586255405,3.0520281585371727,5.495133074575115,7.043360919330325,4.370724930654091,66.37373812152573,23.673185723113832,41.50352457591982,560.3333333333334,43.666666666666664,2860.6666666666665,427111.0,43.750620765713926,1,0,0,1,0,0,1,1,0
Canada,Hydro,2006.0,63761.79227437868,31988.988280532594,3371741088.868805,760727277.6666666,125975317951173.33,445448.59295960114,41764.22422935031,66298.68035832258,416224.0560454945,292546.0,3698949555.9836717,10.515241476837419,1448.070668271804,219.4081727435231,6.19409763649377,39.726865648183995,50.53402666045461,50.88967631212529,453.19846956123456,0.33623154612670425,0.34360560689415687,425375068.1471761,437725771.3029812,6.032051726680336,39.27590641006535,89.78348514864098,495.3333333333333,5.394471020117142,15.377618317762474,63.95710826254978,61.40343834152537,7.477965993515022,4.116854408182387,7.800617409567953,3.6042088778025225,5.367749743183687,39.71742343115693,49.66126714581073,23.61961336405297,604.6666666666666,70.0,3547.0,483557.3333333333,32.25065574731306,0,0,0,0,0,0,0,0,1
Canada,Solar,2006.0,46095.724529644125,25775.579259697577,4061334516.972474,1227667220.0,162178127697428.53,301644.7071930873,55025.40322955785,57899.5338877232,773186.2725100769,785373.0,5368130555.478321,32.85417439843161,976.6953560138,273.7228696222119,8.360644682180876,66.81593390007097,31.136349516323143,16.35027999842103,379.15527481732124,0.5007403483296502,0.3288498680368749,832150843.4959311,528368249.1054245,6.017431637891212,51.76889101850453,83.79589377670162,482.5,5.549397048415037,71.70413680991305,71.21511830514217,55.4876318752861,3.0011346437586934,7.529245733855234,5.569823677831527,7.906511700066755,5.533697754535203,49.27832906444111,12.562820806809848,56.78985111696568,637.5,12.5,4635.5,318959.5,69.11285662532839,1,0,0,0,0,0,1,0,0
Canada,Wind,2006.0,47789.90176637734,30372.948269665998,1137949019.6467338,768442250.25,129639678999905.86,555273.7316740315,52958.39905115374,48029.36700863912,511352.9037862413,547176.75,5609663234.158924,16.26002675886668,1408.5234425015424,208.60328324970024,7.225251096567092,38.33029121497283,30.718651337228543,58.22789171783815,486.0214121375305,0.612701923171474,0.16749650235532945,665765956.4489311,252209659.89346993,7.8849459219998765,32.11381895695615,63.89329084070438,361.75,5.519705896114798,65.90542759656556,35.59506856768981,48.97159515664733,4.408024424040146,6.289688661197054,6.638825236144687,5.597450491346851,4.268047766863752,57.29910376455988,50.554735963757075,39.467331849768506,405.75,37.5,4894.5,620137.25,41.51154018759939,0,0,1,1,0,0,0,0,0
Canada,Biomass,2007.0,91212.79174936996,29801.11907603763,9330571336.703688,377645918.0,107897981588599.56,332224.66458467016,71610.48569373468,5491.196650948641,92057.33508358762,542019.0,8651060191.067871,19.588892028445272,1350.9978038915274,261.51682163039754,9.398722141111202,28.247317686035533,38.01290361199812,24.19098808147979,278.08917832513265,0.9796563025981134,0.0544625320300922,931638043.0388952,79591968.36308718,2.201977798943837,19.356575216902726,54.37894386042027,599.0,6.8260833298502135,61.25187924689367,91.5482348822554,44.33639127410581,8.281019869987531,8.599115485504877,6.416991217843214,3.724304972666743,1.7517265598725196,3.693600161872035,66.5375960436873,50.17346721809061,27.0,73.0,6419.0,992624.0,78.76549239448562,1,0,1,0,0,1,1,1,1
Canada,Geothermal,2007.0,30674.57849801125,10641.139215750272,8792702852.195818,611743578.0,51437868219149.82,414500.07220954704,26653.924109650146,76058.19387458252,402129.1730273114,464985.3333333333,4984041691.204074,21.099786017539653,1713.0552184834332,216.40747103957082,2.6986889828702836,76.7770308201416,67.25042902037822,68.22462291819879,633.6634222201176,0.5036435684838331,0.34525186898077426,223521812.63503352,780147091.8077412,4.260203289600014,67.23823567802275,30.209761694983584,319.3333333333333,7.159835995495698,54.27885290650582,54.247316695695964,50.30460563294622,6.922590312667748,4.423726477750031,8.679680154958348,5.749670157634789,5.179381798192307,36.43962666513889,84.70332521761502,26.29807949652717,471.0,30.0,6983.666666666667,587947.3333333334,50.63624744354055,0,0,1,0,0,0,1,1,0
Canada,Hydro,2007.0,81768.77522514696,3229.8138891149174,3630185501.215525,960859507.0,124764806411829.16,884058.0163695526,20493.07179331253,33274.60263203376,891059.5815723094,617352.0,728642838.2367824,26.3896769415516,458.7339165129366,179.38696729801222,9.92570529595942,9.43649746576697,83.8484598903208,15.342717285743667,32.643906263648304,0.6739764734567153,0.4853124750147022,779241296.7654624,193688544.70742095,0.5714275300801253,75.71559363734065,96.89942604813407,554.0,1.9942550724668384,17.198671922983788,98.784395215149,45.74661731968652,8.60753372304906,0.2069046467578361,2.8542509023477947,4.590844517226066,4.5803987389009535,62.80042638397738,6.170836115146816,81.9867517030123,877.0,60.0,2759.0,27837.0,81.10069643219032,0,0,1,0,0,0,0,1,0
Canada,Solar,2007.0,36445.22130317529,38578.4901026346,3027945078.9661436,621915690.0,125598132021174.19,463165.90841605427,42760.902081938315,25764.954875133102,530032.2840510153,350663.25,4847341560.772538,4.444784417070953,1475.2000160664866,184.12033457123727,6.473965146314586,31.734238215519884,47.22604021845842,8.50648323911877,758.3758049947102,0.6455418566612309,0.2474515917246059,450244682.4473344,559729301.770477,4.153209738155379,41.44800414562566,29.231316030909422,740.5,3.8945439288386696,35.64494840265793,64.12486724497849,74.74101241925747,4.5475996615752665,4.4368486668583795,5.8091999142513435,4.850399343402351,3.6745244645841737,41.62200390082448,38.67795865267056,47.11455137562407,423.0,40.5,4762.5,361062.0,38.74764642930921,0,1,1,0,1,1,1,0,0
Canada,Wind,2007.0,3388.783571515904,11849.325672994644,9106571841.277033,1136011772.0,176306039779310.62,5108.598365326139,99613.1302153976,48582.68221481605,54242.8683158659,437254.0,4346768210.250656,-8.809691092714402,922.7410666282532,228.8517473574264,4.272926120649062,31.74043185111335,76.82266596594124,13.06905541848692,903.3921318468624,0.2961755272473,0.4597303567639614,293465843.8265728,572974142.3548074,6.333729145712315,73.37064615553015,39.84418832512851,246.0,7.431475863273446,60.98792963543828,5.868758356876613,74.28374748572325,7.046983333972881,2.2564917835202447,4.67754246833196,8.66268376569014,6.640782067444348,60.02477752720122,58.31064064626791,30.59009338715293,990.0,34.0,1147.0,819182.0,7.454600834101432,1,0,1,1,1,0,1,1,1
Canada,Biomass,2008.0,78558.53191908095,21425.97918889395,4062244895.343771,293157258.6666667,143427565981994.75,392612.6075425265,78215.12625270248,50356.058092653235,790317.597524071,293325.0,900512537.719811,29.66013804009928,1634.7650129334888,261.2184696967741,5.883795075221933,68.07440028595113,82.1886130281153,88.05326134519113,934.8817786562323,0.5274058171277974,0.16798189691138296,498801024.93462807,311301899.77760684,4.617204724655622,41.76028917141115,42.891361906604885,511.0,3.741528406427923,62.3404883680663,59.87125929470596,59.2862941015649,4.714896421886373,4.480587898767083,8.114809260498799,9.058412704344851,4.897220268812458,47.913232563355,56.34451996409919,66.09812246869727,261.3333333333333,49.333333333333336,5874.333333333333,622796.0,46.40964471169781,0,1,0,0,0,1,0,1,0
Canada,Geothermal,2008.0,47614.26553384315,27230.023460074288,5092178779.677992,863716872.8,105433961375129.22,532119.9266377408,37923.95744676556,68659.43909220761,447104.8986066075,497799.0,5332772235.612724,8.357289474553056,1574.3764865573692,179.82395962968,6.986335561704595,64.8778408257911,63.8804092506272,44.59365242788689,513.5552468453286,0.4401513827531833,0.3630383803688195,431958941.9579932,651627821.1504533,6.194776557387319,34.37788990370186,48.90256095728476,361.2,4.415662764537177,55.56806814940965,53.86471644080912,78.28678088353674,5.488451064825124,4.755018736374807,5.420281625078406,7.348535657326883,6.5264940189326355,62.80631316948031,56.762422296293344,54.871272783438506,662.4,36.8,3745.2,604481.8,57.12359033571941,0,0,1,0,1,1,1,1,1
Canada,Hydro,2008.0,93344.43006434783,44718.99210015823,7173788492.996531,426560353.0,79657741135301.47,707485.8983718732,60620.03175547508,19326.966927420828,439123.3501337765,93966.0,1630224346.6449952,15.747998790083551,1249.880058740392,293.4107336208119,8.632284890349412,22.00405409860669,66.69998012973714,26.59248492751861,296.4179279078035,0.3567458700793564,0.1402724177067412,607343868.9830445,576782361.6934788,0.6770075488274707,55.80484230004564,21.052097194578657,166.0,5.753081657344219,95.64538438249454,32.11693772325294,24.09773225777454,2.502042218296918,7.882558378565,5.084024545521854,3.310384484016785,5.751191841162353,32.66881994541156,47.13959460130111,92.92107917089912,738.0,52.0,8221.0,150656.0,73.96231441855117,1,1,0,0,1,1,0,0,1
Canada,Wind,2008.0,45021.152536266476,34803.28562633914,5813080134.258522,949764332.25,64860443113268.586,808733.4255927049,34721.263599120946,49454.99405907205,767051.5734848316,555210.75,6955813900.764516,22.909951685993565,1831.4334402214047,229.04643834789314,13.698888357724385,49.152652029565786,42.939592948482705,55.79018180727624,472.4468131233518,0.5794041970363171,0.3592196630462488,497378071.3029959,509891402.6346921,4.229868556325704,43.76445007645691,35.92640037256323,461.75,3.818360263834626,51.3473908093846,32.825861065871344,52.53524674389181,4.648007549059339,5.091286583798237,4.062757005371111,3.8142504729147833,4.325256238443559,52.31071256789983,22.840805907520043,23.070782346990732,209.25,59.5,5138.0,510156.0,48.043558862128684,1,1,1,0,0,1,1,1,0
Canada,Hydro,2009.0,29548.072385619223,33438.57182705168,5222537337.488266,535918085.0,162641422605164.2,187889.72902143848,92687.00491628068,51844.61612834432,970541.7505258524,841761.0,7871493931.83204,-6.910908035463867,857.4803559860345,195.80803605380223,6.848265562844638,11.907825227550097,93.19854505320758,76.40753301719137,739.3045775479857,0.979698650487367,0.0973560665120664,710871144.8709617,868571455.8574475,0.1983127935689554,61.71196125746433,92.13167415324928,369.0,7.46238674098924,43.69690473449488,9.500835495471872,66.28684097318724,3.4066580776033764,1.6549388094420114,5.685475571363474,3.643410692736422,1.574839189679701,33.72844323126634,61.887859657991605,9.396330975830391,290.0,25.0,3233.0,75123.0,51.19395504739042,1,1,0,0,0,0,1,0,1
Canada,Solar,2009.0,33768.2003350227,17389.743266327405,4439471678.473361,941533708.0,54590204248131.22,650083.1889726506,82591.87214789217,47165.59079478231,449054.11960199854,469995.5,4418902292.719297,10.394545942011181,1429.1646060114133,187.30278280451722,12.758121251745013,31.373820655407414,18.974531430632677,25.539978301616074,572.7682568704803,0.5465978169429613,0.37081131567671344,390291486.3278041,868557942.3813463,2.9676728062269855,8.756383170125014,46.742778378987,358.5,5.730246465921986,70.25775009181919,80.70135558777795,65.46235187926187,7.377475751113078,3.0257436393978265,5.132036680734668,6.363533731625466,1.9397036816083086,68.18608968476738,67.55471186432102,57.37589185615052,656.5,26.0,3756.0,666987.5,47.90827066475367,0,1,1,0,0,1,0,0,0
Canada,Biomass,2010.0,45428.62209138599,37519.890873364355,8911759484.03263,105839362.5,166207943771595.56,648817.4440766897,50321.921914054954,89105.06645564947,595336.4868295675,748808.5,4885955988.643075,26.494537956813453,2381.9091787470948,163.33182599623598,5.783179042892441,39.84298364394624,30.725165122193303,21.382587746571314,463.30396717389857,0.41776401464893737,0.31692206088578,179312524.78757033,474437429.4250703,3.4713058926616527,22.35202612930501,34.653036816298076,456.5,2.7849068918720716,59.45812390310609,64.82052924690797,16.09462489403244,4.610756812902148,4.618056248320091,6.423628543758605,5.1394727993178035,4.5896396556389,42.63476158070974,40.425354335456845,66.16751195331176,770.5,40.5,7106.0,532071.0,49.00514932300755,1,0,0,0,0,0,1,0,0
Canada,Geothermal,2010.0,29921.418385015593,10065.343090684615,4936856327.7069,1178637791.0,70556930089750.4,364228.9230799143,62106.895287335064,33244.76284669799,395910.16341108724,568496.0,5454869268.069868,20.05372029649503,546.9732480949912,220.6805903215596,9.710550580497998,5.898807086208296,23.073094530564713,26.019681055415546,859.2664090071609,0.4130369431578462,0.22227608288184256,433974471.65561587,513867791.791397,3.390791481726472,64.68786540143509,54.60652789410699,632.0,5.983382776628904,55.837237058526085,77.84398846296853,39.742311017983596,8.150975811070591,2.3469616986770387,1.9002612610139806,5.437845743898532,7.064642690414935,66.66302295129825,40.1737981706616,20.946063001522898,710.0,37.0,3052.0,336243.5,48.14632243077503,0,0,0,0,0,0,1,1,0
Canada,Hydro,2010.0,90746.52163589495,17010.56461511048,4253118297.8630924,180880978.0,147329405297358.38,346586.6148017037,17494.36113659635,59128.75688645182,497405.6067923184,368977.0,7055103848.164808,13.330310212586664,1650.1072764929936,133.0776054404867,14.023983348371242,76.75979867723825,49.28403875990977,25.339306921859407,409.3653197134398,0.9574208902831017,0.33850922590276394,122355545.61007687,669411464.9525689,5.808920795974581,37.4663565420162,34.281841984660055,626.5,2.9437124766354055,66.88700447927471,42.36912411474521,20.949901008047362,2.8072648456826315,5.623492471122804,6.3099046848711176,5.400988807885429,8.270023224793535,33.09315842358257,55.640788817211984,80.17830091492073,902.5,25.5,6078.0,540946.5,78.5283839641518,1,0,0,0,0,0,0,0,0
Canada,Solar,2010.0,12470.918642854584,22843.9220313418,5578415171.521646,785116620.5,61009980794719.94,460317.8872759795,50885.799117908624,54010.855821169505,642573.5771426116,445564.5,3982291687.3540516,7.550007013851645,2198.980709146878,200.65229127049662,4.269121703343238,37.844823225929446,38.9151356273351,63.49011569277359,572.8131536414248,0.2557372789820648,0.2599532805568294,335500960.4472766,575812182.8343385,3.130249152086696,23.30524679244006,67.48914031651232,277.0,4.609650025121638,72.5562267499018,69.34902418878498,52.16723690978222,7.734511717810529,3.5343017035648208,5.970524179326708,3.6957299271902984,6.525135008527002,49.750891833296876,13.607888482950331,63.01422035756218,559.0,51.5,4267.0,554547.5,45.86526206933935,0,0,1,0,0,0,0,0,1
